SourceFile,CreateDate,Author,Creator,CreatorTool,Producer
M-R0007%20FCC%20CERT.pdf,2009:06:12 18:14:55Z,kamcquaid,kamcquaid,,Acrobat Distiller 5.0.5 (Windows)
M-R0007%20JAPAN%20CERT.pdf,2009:06:17 15:25:43,,PDFcamp (PDF Writer) v2.1,,verypdf.com Inc (http://www.verypdf.com/)
M-R0012%20C-TICK%20REPORT.pdf,2009:06:12 14:54:27+08:00,sunnyday,sunnyday,pdfFactory Pro www.ahasoft.com.tw/FinePrint,pdfFactory Pro 3.10 (Windows XP Professional Chinese)
M-R0012%20FCC%2015B%20REPORT.pdf,2009:06:15 13:53:11+08:00,sunnyday,sunnyday,pdfFactory Pro www.ahasoft.com.tw/FinePrint,pdfFactory Pro 3.10 (Windows XP Professional Chinese)
M-R0012%20FCC%2015C%20REPORT.pdf,2009:06:15 13:51:17+08:00,sunnyday,sunnyday,pdfFactory Pro www.ahasoft.com.tw/FinePrint,pdfFactory Pro 3.10 (Windows XP Professional Chinese)
M-R0012%20JAPAN%20CERT.pdf,2009:06:22 13:20:08,,PDFcamp (PDF Writer) v2.1,,verypdf.com Inc (http://www.verypdf.com/)
MTR-Recovery-M224.pdf,2022:12:13 16:00:29-08:00,William Beard,William Beard,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365
M-U0026%20VCCI%20CERT.pdf,2010:07:01 15:37:58+08:00,KathyTseng,KathyTseng,pdfFactory Pro www.ahasoft.com.tw/FinePrint,pdfFactory Pro 3.10 (Windows XP Professional Chinese)
multi_connect_instructions.pdf,2009:07:30 17:54:46-07:00,Administrator,Administrator,Acrobat PDFMaker 9.0 for Word,Adobe PDF Library 9.0
mx800.pdf,2014:09:11 06:36:58-06:00,,Adobe InDesign CC 2014 (Macintosh),Adobe InDesign CC 2014 (Macintosh),Adobe PDF Library 11.0
mx-sound.pdf,2017:09:19 15:36:18+02:00,,Adobe InDesign CC 2015 (Macintosh),Adobe InDesign CC 2015 (Macintosh),Adobe PDF Library 15.0
nessie_web_qsg_english.pdf,2013:05:08 10:17:47-07:00,,Adobe InDesign CS3 (5.0),Adobe InDesign CS3 (5.0),Adobe PDF Library 8.0
Next%20Normal%20Additional%20Resources%20-%20Checklist_Logitech%20Video%20Collaboration%20WEB%20EN-US.pdf,2020:07:15 09:33:25-04:00,,Adobe InDesign 15.0 (Windows),Adobe InDesign 15.0 (Windows),Adobe PDF Library 15.0
N-I0005__FCC_15B_REPORT.pdf,2011:06:15 19:04:52+08:00,PhoenixHuang,PhoenixHuang,pdfFactory Pro www.ahasoft.com.tw/FinePrint,pdfFactory Pro 3.10 (Windows XP Professional Chinese)
night-vision-information.pdf,2012:05:25 12:36:56-07:00,,Adobe InDesign CS5 (7.0.4),Adobe InDesign CS5 (7.0.4),Adobe PDF Library 9.9
nokia_6310i_how_to.pdf,2005:09:21 12:28:39Z,Armada,Armada,,Acrobat Distiller 5.0.5 (Windows)
p710datasheet.ENG.pdf,2016:07:15 16:15:23-07:00,,Adobe InDesign CC 2015 (Macintosh),Adobe InDesign CC 2015 (Macintosh),Adobe PDF Library 15.0
palmos_based_pda_how_to.pdf,2003:12:09 15:23:11+01:00,Armada,Armada,,Acrobat Distiller 5.0 (Windows)
pc-pro-reviews-logitech-group.pdf,2016:08:10 20:20:26Z,,RAD PDF,RAD PDF,RAD PDF 2.35.0.0 - http://www.radpdf.com
pn_and_layouts_desktops.pdf,2007:09:18 07:48:32+02:00,dklaiber,dklaiber,PScript5.dll Version 5.2.2,Acrobat Distiller 6.0 (Windows)
Pro_2800_Cordless_Desktop_CE.pdf,2008:09:12 15:44:30+02:00,pbornel,pbornel,,Acrobat Distiller 5.0 (Windows)
product.pdf,2014:02:12 09:26:00Z,,Adobe InDesign CS5.5 (7.5.2),Adobe InDesign CS5.5 (7.5.2),Adobe PDF Library 9.9
pro_racing_wheel_for_pc_samr.pdf,2023:04:17 14:55:39+02:00,,Adobe InDesign 17.1 (Macintosh),Adobe InDesign 17.1 (Macintosh),Adobe PDF Library 16.0.5
pro-wireless.pdf,2019:02:13 16:10:45+01:00,,Adobe InDesign CC 2017 (Macintosh),Adobe InDesign CC 2017 (Macintosh),Adobe PDF Library 15.0
Q2-24-LOGI-Earnings-Slides-FINAL.pdf,,,,,
Q224-Quarterly-Factsheet-10-23-23.pdf,,,,,
racing-adapter-qsg.pdf,2022:11:02 11:11:13+01:00,,Adobe InDesign 16.4 (Macintosh),Adobe InDesign 16.4 (Macintosh),Adobe PDF Library 16.0
rally-accessories.pdf,2019:07:15 16:58:28-07:00,,Adobe InDesign 14.0 (Macintosh),Adobe InDesign 14.0 (Macintosh),Adobe PDF Library 15.0
RallyBar-promo-flyer-2109.pdf,2021:09:30 12:24:49-06:00,,Adobe InDesign 16.2 (Macintosh),Adobe InDesign 16.2 (Macintosh),Adobe PDF Library 15.0
rally-camera.pdf,2018:05:29 13:08:56-07:00,,Adobe InDesign CC 13.1 (Macintosh),Adobe InDesign CC 13.1 (Macintosh),Adobe PDF Library 15.0
rally-datasheet.pdf,2018:11:06 15:25:54-08:00,,Adobe InDesign CC 13.1 (Macintosh),Adobe InDesign CC 13.1 (Macintosh),Adobe PDF Library 15.0
raspberry_manual_en.pdf,2016:09:26 20:10:53-04:00,,Adobe InDesign CC 2015 (Macintosh),Adobe InDesign CC 2015 (Macintosh),Adobe PDF Library 15.0
reactor_manual_en.pdf,2011:06:02 15:19:26-07:00,,Adobe InDesign CS3 (5.0.4),Adobe InDesign CS3 (5.0.4),Adobe PDF Library 8.0
Report_The_Connected_Classroom_and_How_To_Set_Up_the_Best_Possible_Learning_Environments.pdf?utm_campaign=EDUFY24Q2_1KH_&utm_source=LinkedIn&utm_medium=social&utm_audience=-&utm_content=Connected_Classroom_EdTech_Setups_For_Success,2023:08:30 10:48:44-07:00,,Adobe InDesign 18.5 (Windows),Adobe InDesign 18.5 (Windows),Adobe PDF Library 17.0
revue-manuals.pdf,2010:10:07 15:51:19-07:00,,Adobe InDesign CS5 (7.0.2),Adobe InDesign CS5 (7.0.2),Adobe PDF Library 9.9
rightLight2_innovation_brief_enu.pdf,2007:03:12 17:11:09-07:00,ddaile,ddaile,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5 (Windows)
robbie-web-qsg.pdf,2004:04:27 11:53:28Z,,QuarkXPress(tm) 6.0,QuarkXPress(tm) 6.0,QuarkXPress(tm) 6.0
RoHS_statement_MWBB_Final-May2006.pdf,2006:05:23 09:08:18-01:00,bbarber,bbarber,Acrobat PDFMaker 6.0 for Word,Acrobat Distiller 6.0.1 (Windows)
RTTE%20CE%20DoC%20G-R0001.pdf,2010:08:06 13:40:29+08:00,lchu4,lchu4,Microsoft Word - RTTE CE DoC G-R0001,ScanSoft PDF Create! 6
Rugged%20Combo%203%20Touch%20Overview.pdf,2021:05:05 02:20:35Z,,Preview,,macOS Version 11.2.3 (Build 20D91) Quartz PDFContext
rugged-combo2.pdf,2018:03:26 10:49:15-07:00,,Adobe InDesign CC 13.0 (Macintosh),Adobe InDesign CC 13.0 (Macintosh),Adobe PDF Library 15.0
rugged-combo-3-data-sheet-jp.pdf,2020:09:04 12:49:29+10:00,,Adobe Illustrator 24.1 (Windows),Adobe Illustrator 24.1 (Windows),Adobe PDF library 15.00
rugged-lite.pdf,2022:12:16 10:51:38+01:00,,Adobe InDesign 16.4 (Macintosh),Adobe InDesign 16.4 (Macintosh),Adobe PDF Library 16.0
sadacasestudy.pdf,2016:01:28 17:11:06-05:00,,Adobe Illustrator CC 2015 (Macintosh),Adobe Illustrator CC 2015 (Macintosh),Adobe PDF library 15.00
scribe-datasheet-msft-teams.pdf,2021:04:14 07:38:02+05:30,,Adobe InDesign 16.0 (Windows),Adobe InDesign 16.0 (Windows),Adobe PDF Library 15.0
secure-telehealth.pdf,2016:01:28 17:10:50-05:00,,Adobe Illustrator CC 2015 (Macintosh),Adobe Illustrator CC 2015 (Macintosh),Adobe PDF library 15.00
setup-installation-guide.pdf,2006:04:12 13:45:50-07:00,,Adobe InDesign CS2 (4.0.2),Adobe InDesign CS2 (4.0.2),Adobe PDF Library 7.0
siemens_s55_how_to.pdf,2003:10:17 12:11:22Z,Armada,Armada,,Acrobat Distiller 5.0 (Windows)
signature_mk855_web_qsg_cn.pdf,28.06.23 09:09,,Adobe Illustrator(R) 24.0,,"3.0.2 (5.0.5) "
smartdockdatasheetweb.ENG.pdf,2018:10:24 12:26:36+08:00,,Adobe InDesign CC 2017 (Windows),Adobe InDesign CC 2017 (Windows),Adobe PDF Library 15.0
smartdockdatasheetweb.pdf,2018:08:07 17:38:33Z,,Adobe InDesign CC 13.1 (Macintosh),Adobe InDesign CC 13.1 (Macintosh),Mac OS X 10.13.4 Quartz PDFContext
Software_Support_for_macOS_11_Big-Sur.pdf,,,,,Skia/PDF m87
sonyericsson_p800_how_to.pdf,2003:12:09 15:29:39+01:00,Armada,Armada,,Acrobat Distiller 5.0 (Windows)
sony_ericsson_t68_t68i_t610_how_to.pdf,2003:12:09 17:35:49+01:00,Armada,Armada,,Acrobat Distiller 5.0 (Windows)
squeezeboxclassic-ownersguide.pdf,2007:03:09 17:13:34-08:00,,Adobe InDesign CS2 (4.0.3),Adobe InDesign CS2 (4.0.3),Adobe PDF Library 7.0
stakeholderengagement.pdf,2013:09:10 15:56:20+01:00,gshallow,Microsoft® Office Word 2007,,Microsoft® Office Word 2007
supply-chain.pdf,2014:02:12 09:26:00Z,,Adobe InDesign CS5.5 (7.5.2),Adobe InDesign CS5.5 (7.5.2),Adobe PDF Library 9.9
system-requirements-and-support.pdf,2010:06:21 11:39:04-06:00,mparker,mparker,PScript5.dll Version 5.2.2,Acrobat Distiller 8.1.0 (Windows)
templates.pdf,2006:06:29 17:12:45Z,,Adobe Illustrator 10.0,Adobe Illustrator 10.0,Adobe PDF library 5.00
The_Next_Normal_eguide.pdf,2020:07:21 11:41:46+01:00,,Adobe InDesign 15.0 (Macintosh),Adobe InDesign 15.0 (Macintosh),Adobe PDF Library 15.0
ThroughChannel_TAACompliant_Flyer_2207.pdf,2022:11:22 08:38:28-07:00,,Adobe InDesign 18.0 (Macintosh),Adobe InDesign 18.0 (Macintosh),Adobe PDF Library 17.0
Tianqiu_533-000174_CR2025_MSDS_2023.pdf,2022:12:15 11:12:42+03:12,chaokuo,WPS 文字,,
transporter-ownersguide.pdf,2007:12:11 15:37:16-08:00,,Adobe InDesign CS2 (4.0.3),Adobe InDesign CS2 (4.0.3),Adobe PDF Library 7.0
typeaway.pdf,2002:01:14 16:54:16Z,ggomez,ggomez,,Acrobat Distiller 5.00 for Macintosh
type-s.pdf,2015:05:18 10:36:27+02:00,,Adobe InDesign CC (Macintosh),Adobe InDesign CC (Macintosh),Adobe PDF Library 11.0
ue6000-setup-guide.pdf,2012:05:24 14:38:10-07:00,,Adobe InDesign CS5 (7.0.4),Adobe InDesign CS5 (7.0.4),Adobe PDF Library 9.9
ue-tech-spec.pdf,2012:06:14 18:42:53-08:00,lrosen,UE-Tech-Sheet-5.pdf,,ScanSoft PDF Create! 6
Unifying_QA_IT_business_managers_7709_EMEA.pdf,2010:04:13 14:36:47-08:00,znissan,Microsoft Word - Logitech Unifying Q and A for IT and business mana,,ScanSoft PDF Create! 5
Unifying_QA_IT_business_managers_7709.pdf,2009:07:07 16:08:02-08:00,znissan,Microsoft Word - Logitech Unifying Q and A for IT and business mana,,ScanSoft PDF Create! 5
universal-folio.pdf,2017:03:02 10:12:43+01:00,,Adobe InDesign CC 2015 (Macintosh),Adobe InDesign CC 2015 (Macintosh),Adobe PDF Library 15.0
usb-headset-h340.pdf,2012:08:10 11:09:42-07:00,,Adobe InDesign CS5 (7.0.4),Adobe InDesign CS5 (7.0.4),Adobe PDF Library 9.9
users-guide.pdf,2008:04:28 18:06:13-07:00,,Adobe InDesign CS3 (5.0.2),Adobe InDesign CS3 (5.0.2),Adobe PDF Library 8.0
using_bt_devices_with_hub_how_to.pdf,2003:10:17 12:26:50Z,Armada,Armada,,Acrobat Distiller 5.0 (Windows)
wainhouse-evaluation-zoom-room-kit.pdf,2019:04:29 16:46:39-04:00,"Andy Nilssen, Bryan Hellard, WR","Andy Nilssen, Bryan Hellard, WR",Acrobat PDFMaker 15 for Word,Adobe PDF Library 15.0
webcam-c110-gsw.pdf,2011:03:03 07:40:42-08:00,,Adobe InDesign CS5 (7.0.3),Adobe InDesign CS5 (7.0.3),Adobe PDF Library 9.9
webcam-c210-gsw.pdf,2010:10:06 15:52:42-07:00,,Adobe InDesign CS5 (7.0.2),Adobe InDesign CS5 (7.0.2),Adobe PDF Library 9.9
wireless-presenter-r400-quick-start-guide.pdf,2010:01:04 13:18:26-08:00,yto,yto,R400_620-001703_003_403_AMR.pdf,ScanSoft PDF Create! 5
wmformulaforcegp.pdf,2000:04:18 09:41:26,Gaillard Ernest,FrameMaker 5.5,,Acrobat Distiller 3.02 for Power Macintosh
wmrumblepad.pdf,2000:05:22 16:23:48,Gaillard Ernest,FrameMaker 5.5,,Acrobat Distiller 3.02 for Power Macintosh
wp-wainhouse-endpoints-infrastructure-5-year-forecast-2016.pdf,2016:09:08 13:37:16+04:00,awdfa,PrimoPDF http://www.primopdf.com,,Nitro PDF PrimoPDF
WR-Logitech-Conference-Room-WP-FINAL-logo2.pdf,2013:12:09 15:27:04-05:00,"WR Paper: Bill Haskins & Andy Nilssen, Wainhouse Research","WR Paper: Bill Haskins & Andy Nilssen, Wainhouse Research",Acrobat PDFMaker 10.1 for Word,Adobe PDF Library 10.0
x52-hotas.pdf,2017:09:20 14:57:40+02:00,,Adobe InDesign CC 2015 (Macintosh),Adobe InDesign CC 2015 (Macintosh),Adobe PDF Library 15.0
x56-hotas.pdf,2017:09:12 16:15:31+02:00,,Adobe InDesign CC 2015 (Macintosh),Adobe InDesign CC 2015 (Macintosh),Adobe PDF Library 15.0
yetipro_manual_english.pdf,2012:08:24 15:06:18-07:00,,Adobe InDesign CS5.5 (7.5.3),Adobe InDesign CS5.5 (7.5.3),Adobe PDF Library 9.9
Y-R0016%20FCC%20cert_JNZYR0016.pdf,2010:09:10 17:55:46Z,kamcquaid,kamcquaid,,Acrobat Distiller 5.0.5 (Windows)
z506620-002649005326gsamr.pdf,2010:08:18 11:38:08-07:00,Ronald Rich,Ronald Rich,Adobe Illustrator CS3,Adobe PDF library 8.00
z5300.pdf,2003:07:03 20:21:56Z,Theresa J. Provitola,Theresa J. Provitola,,Acrobat Distiller 5.00 for Macintosh
z606.pdf,2019:01:29 11:34:30+01:00,,Adobe InDesign CC 2017 (Macintosh),Adobe InDesign CC 2017 (Macintosh),Adobe PDF Library 15.0
z607.pdf,2018:10:26 08:37:20+02:00,,Adobe InDesign CC 2017 (Macintosh),Adobe InDesign CC 2017 (Macintosh),Adobe PDF Library 15.0
z640.pdf,2002:12:17 23:41:42Z,Beth Hecht,Beth Hecht,,Acrobat Distiller 5.0 for Macintosh
z680.pdf,2003:02:13 16:55:16Z,Beth Hecht,Beth Hecht,,Acrobat Distiller 5.0 for Macintosh
z906620-002920006ug403.pdf,2011:02:14 07:53:32-08:00,,Adobe InDesign CS5 (7.0.3),Adobe InDesign CS5 (7.0.3),Adobe PDF Library 9.9
zerotouch-qsg.pdf,2017:04:26 16:02:19+02:00,,Adobe InDesign CC 2015 (Macintosh),Adobe InDesign CC 2015 (Macintosh),Adobe PDF Library 15.0
zone-950.pdf,2023:05:01 09:03:41+02:00,,Adobe InDesign 17.1 (Macintosh),Adobe InDesign 17.1 (Macintosh),Adobe PDF Library 16.0.5
zone-wired.pdf,2020:01:27 16:39:02-08:00,,Adobe InDesign 14.0 (Macintosh),Adobe InDesign 14.0 (Macintosh),Adobe PDF Library 15.0
Zoom-Recovery-Z224.pdf,2022:12:13 16:03:22-08:00,William Beard,William Beard,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365
